45113574e7282f40,1971,q2,Female
45113574e7282f40,1971,q3,31-40%
45113574e7282f40,1971,q4,Chemistry
45113574e7282f40,1971,q5,C+
45113574e7282f40,1971,q6,Interested
45113574e7282f40,1971,q7,10
45113574e7282f40,1971,q8,9
45113574e7282f40,1971,q9,8
45113574e7282f40,1971,q10,9
45113574e7282f40,1971,q11,7
45113574e7282f40,1971,q12,7
45113574e7282f40,1971,q13,Agree
45113574e7282f40,1971,q14,Agree
45113574e7282f40,1971,q15,Very engaged; loved the active learning
45113574e7282f40,1971,q18,Too many quizzes
d435678b497ec126,3465,q1,Fourth+
d435678b497ec126,3465,q2,Male
d435678b497ec126,3465,q3,16-20%
d435678b497ec126,3465,q4,Applied Mathematics
d435678b497ec126,3465,q5,C
d435678b497ec126,3465,q6,College Requirement Major
d435678b497ec126,3465,q7,6
d435678b497ec126,3465,q8,5
d435678b497ec126,3465,q9,4
d435678b497ec126,3465,q10,6
d435678b497ec126,3465,q11,4
d435678b497ec126,3465,q12,3
d435678b497ec126,3465,q13,Neutral
d435678b497ec126,3465,q14,Disagree
d435678b497ec126,3465,q18,Don't know why this class is required for Applied Mathematics major; it's useless
1e2a713addbedb87,3465,q1,Second
1e2a713addbedb87,3465,q2,Female
1e2a713addbedb87,3465,q3,6-10%
1e2a713addbedb87,3465,q4,Applied Mathematics
1e2a713addbedb87,3465,q5,A
1e2a713addbedb87,3465,q6,College Requirement Major
1e2a713addbedb87,3465,q7,8
1e2a713addbedb87,3465,q8,7
1e2a713addbedb87,3465,q9,6
1e2a713addbedb87,3465,q10,6
1e2a713addbedb87,3465,q11,4
1e2a713addbedb87,3465,q12,3
1e2a713addbedb87,3465,q13,Neutral
1e2a713addbedb87,3465,q14,Neutral
1e2a713addbedb87,3465,q17,Learn to do more with computer science
b37fa6fa53d0220c,3465,q1,Third
b37fa6fa53d0220c,3465,q2,Male
b37fa6fa53d0220c,3465,q3,11-15%
b37fa6fa53d0220c,3465,q4,Chemistry
b37fa6fa53d0220c,3465,q5,D-
b37fa6fa53d0220c,3465,q6,Interested
b37fa6fa53d0220c,3465,q7,7
b37fa6fa53d0220c,3465,q8,2
b37fa6fa53d0220c,3465,q9,7
b37fa6fa53d0220c,3465,q10,4
b37fa6fa53d0220c,3465,q11,6
b37fa6fa53d0220c,3465,q12,6
b37fa6fa53d0220c,3465,q13,Neutral
b37fa6fa53d0220c,3465,q14,Disagree
b37fa6fa53d0220c,3465,q15,Likes to make nerdy jokes
b37fa6fa53d0220c,3465,q16,Terrible at explaining algorithm analysis
b37fa6fa53d0220c,3465,q18,Coding exercises were pointless; material was haphazard
9e32681a3051e8d0,3471,q1,Second
9e32681a3051e8d0,3471,q2,Male
9e32681a3051e8d0,3471,q3,6-10%
9e32681a3051e8d0,3471,q4,Computer Science
9e32681a3051e8d0,3471,q5,A
9e32681a3051e8d0,3471,q6,College Requirement Major
9e32681a3051e8d0,3471,q7,10
9e32681a3051e8d0,3471,q8,8
9e32681a3051e8d0,3471,q9,10
9e32681a3051e8d0,3471,q10,8
9e32681a3051e8d0,3471,q11,7
9e32681a3051e8d0,3471,q12,7
9e32681a3051e8d0,3471,q13,Agree
9e32681a3051e8d0,3471,q14,Agree
9e32681a3051e8d0,3471,q15,He provides lots of examples in class.
9e32681a3051e8d0,3471,q17,Great notes
9e32681a3051e8d0,3471,q18,Wish there was more breadth
3fa7f5946e4620ff,3471,q1,Third
3fa7f5946e4620ff,3471,q2,Female
3fa7f5946e4620ff,3471,q3,11-15%
3fa7f5946e4620ff,3471,q4,Business
3fa7f5946e4620ff,3471,q5,B+
3fa7f5946e4620ff,3471,q6,Interested
3fa7f5946e4620ff,3471,q7,7
3fa7f5946e4620ff,3471,q8,8
3fa7f5946e4620ff,3471,q9,5
3fa7f5946e4620ff,3471,q10,4
3fa7f5946e4620ff,3471,q11,6
3fa7f5946e4620ff,3471,q12,8
3fa7f5946e4620ff,3471,q13,Agree
3fa7f5946e4620ff,3471,q14,Neutral
3fa7f5946e4620ff,3471,q16,Lectures can be boring
3fa7f5946e4620ff,3471,q17,Course notes are comprehensive and great
3fa7f5946e4620ff,3471,q18,Why is there so much relational algebra? Yuck
3c85f16b191f7e1d,3471,q1,Second
3c85f16b191f7e1d,3471,q2,Female
3c85f16b191f7e1d,3471,q3,1-5%
3c85f16b191f7e1d,3471,q4,Applied Mathematics
3c85f16b191f7e1d,3471,q5,A
3c85f16b191f7e1d,3471,q6,Pre-Prof Requirement
3c85f16b191f7e1d,3471,q7,8
3c85f16b191f7e1d,3471,q8,6
3c85f16b191f7e1d,3471,q9,10
3c85f16b191f7e1d,3471,q10,9
3c85f16b191f7e1d,3471,q11,5
3c85f16b191f7e1d,3471,q12,6
3c85f16b191f7e1d,3471,q13,Neutral
3c85f16b191f7e1d,3471,q14,Neutral
8096ed6f81458725,3514,q1,Second
8096ed6f81458725,3514,q2,Male
8096ed6f81458725,3514,q3,1-5%
8096ed6f81458725,3514,q4,Economics & Mathematics
8096ed6f81458725,3514,q5,B+
8096ed6f81458725,3514,q6,College Requirement Major
8096ed6f81458725,3514,q7,10
8096ed6f81458725,3514,q8,9
8096ed6f81458725,3514,q9,10
8096ed6f81458725,3514,q10,10
8096ed6f81458725,3514,q11,9
8096ed6f81458725,3514,q12,9
8096ed6f81458725,3514,q13,Neutral
8096ed6f81458725,3514,q14,Agree
8096ed6f81458725,3514,q15,I love her accent! 
8096ed6f81458725,3514,q18,Nothing to complain about!
3c85f16b191f7e1d,3514,q1,Second
3c85f16b191f7e1d,3514,q2,Female
3c85f16b191f7e1d,3514,q3,1-5%
3c85f16b191f7e1d,3514,q4,Applied Mathematics
3c85f16b191f7e1d,3514,q5,A-
3c85f16b191f7e1d,3514,q6,College Requirement Major
3c85f16b191f7e1d,3514,q7,10
3c85f16b191f7e1d,3514,q8,10
3c85f16b191f7e1d,3514,q9,10
3c85f16b191f7e1d,3514,q10,10
3c85f16b191f7e1d,3514,q11,10
3c85f16b191f7e1d,3514,q12,10
3c85f16b191f7e1d,3514,q13,Agree
3c85f16b191f7e1d,3514,q14,Strongly Agree
3c85f16b191f7e1d,3514,q15,She is amazing!!!
3c85f16b191f7e1d,3514,q17,Useful course for my major
b09592cae142f566,3513,q1,Second
b09592cae142f566,3513,q2,Female
b09592cae142f566,3513,q3,11-15%
b09592cae142f566,3513,q4,Mathematics
b09592cae142f566,3513,q5,B+
b09592cae142f566,3513,q6,College Requirement Major
b09592cae142f566,3513,q7,8
b09592cae142f566,3513,q8,8
b09592cae142f566,3513,q9,8
b09592cae142f566,3513,q10,8
b09592cae142f566,3513,q11,8
b09592cae142f566,3513,q12,8
b09592cae142f566,3513,q13,Agree
b09592cae142f566,3513,q14,Agree
b09592cae142f566,3513,q15,She has neat writing.
b09592cae142f566,3513,q16,Her tests are very hard
1268833ab0051ed4,5017,q1,Graduate
1268833ab0051ed4,5017,q2,Male
1268833ab0051ed4,5017,q3,0%
1268833ab0051ed4,5017,q4,Computer Science
1268833ab0051ed4,5017,q5,A-
1268833ab0051ed4,5017,q6,College Requirement Major
1268833ab0051ed4,5017,q7,10
1268833ab0051ed4,5017,q10,9
1268833ab0051ed4,5017,q13,Strongly Agree
1268833ab0051ed4,5017,q14,Strongly Agree
1268833ab0051ed4,5017,q15,She's very knowledge about the subject
1268833ab0051ed4,5017,q16,A lot of work
1268833ab0051ed4,5017,q17,Very useful content
1268833ab0051ed4,5017,q18,Covers too much material
8820a83e617cded8,5037,q1,Graduate
8820a83e617cded8,5037,q2,Female
8820a83e617cded8,5037,q3,16-20%
8820a83e617cded8,5037,q4,Mathematics
8820a83e617cded8,5037,q5,B+
8820a83e617cded8,5037,q6,Interested
8820a83e617cded8,5037,q7,8
8820a83e617cded8,5037,q10,7
8820a83e617cded8,5037,q13,Agree
8820a83e617cded8,5037,q14,Neutral
8820a83e617cded8,5037,q16,Rushes through the topics
8820a83e617cded8,5037,q17,Algorithms are relevant to my research
8820a83e617cded8,5037,q18,Too many class presentations and too many algorithms
74ae8a3e74b7fe56,5037,q1,Graduate
74ae8a3e74b7fe56,5037,q2,Male
74ae8a3e74b7fe56,5037,q3,21-25%
74ae8a3e74b7fe56,5037,q4,Applied Physics
74ae8a3e74b7fe56,5037,q5,B-
74ae8a3e74b7fe56,5037,q6,Interested
74ae8a3e74b7fe56,5037,q7,8
74ae8a3e74b7fe56,5037,q10,5
74ae8a3e74b7fe56,5037,q13,Neutral
74ae8a3e74b7fe56,5037,q14,Neutral
aff2bc00e46c6207,5037,q1,Fourth+
aff2bc00e46c6207,5037,q2,Female
aff2bc00e46c6207,5037,q3,11-15%
aff2bc00e46c6207,5037,q4,Mathematics & Computer Science
aff2bc00e46c6207,5037,q5,C+
aff2bc00e46c6207,5037,q6,Interested
aff2bc00e46c6207,5037,q7,9
aff2bc00e46c6207,5037,q10,6
aff2bc00e46c6207,5037,q13,Disagree
aff2bc00e46c6207,5037,q14,Disagree
aff2bc00e46c6207,5037,q15,Nothing good to say about her
aff2bc00e46c6207,5037,q16,I didn't understand any of the algorithms
aff2bc00e46c6207,5037,q18,Too much math!
aff2bc00e46c6207,1981,q1,Fourth+
aff2bc00e46c6207,1981,q2,Female
aff2bc00e46c6207,1981,q3,11-15%
aff2bc00e46c6207,1981,q4,Mathematics & Computer Science
aff2bc00e46c6207,1981,q5,B
aff2bc00e46c6207,1981,q6,College Requirement Major
aff2bc00e46c6207,1981,q7,10
aff2bc00e46c6207,1981,q8,7
aff2bc00e46c6207,1981,q9,6
aff2bc00e46c6207,1981,q10,7
aff2bc00e46c6207,1981,q11,6
aff2bc00e46c6207,1981,q12,7
aff2bc00e46c6207,1981,q13,Neutral
aff2bc00e46c6207,1981,q14,Agree
aff2bc00e46c6207,1981,q15,She's nice and friendly; fun in class
aff2bc00e46c6207,1981,q18,Too much programming involved with implementing the different algorithms
2f3bc4bf5ce24531,1981,q1,Fourth+
2f3bc4bf5ce24531,1981,q2,Male
2f3bc4bf5ce24531,1981,q3,16-20%
2f3bc4bf5ce24531,1981,q4,Economics
2f3bc4bf5ce24531,1981,q5,C+
2f3bc4bf5ce24531,1981,q6,Interested
2f3bc4bf5ce24531,1981,q7,5
2f3bc4bf5ce24531,1981,q8,4
2f3bc4bf5ce24531,1981,q9,3
2f3bc4bf5ce24531,1981,q10,1
2f3bc4bf5ce24531,1981,q11,1
2f3bc4bf5ce24531,1981,q12,5
2f3bc4bf5ce24531,1981,q13,Disagree
2f3bc4bf5ce24531,1981,q14,Strongly Disagree
2f3bc4bf5ce24531,1981,q15,She presents well
2f3bc4bf5ce24531,1981,q16,Assignments were too open-ended
2f3bc4bf5ce24531,1981,q18,Not relevant to anything I'm doing
